local_date,latitude,longitude,daytime_sampled_max_vpd_kpa
1953-10-31,-33.25,150.25,1.7977922
1953-10-31,-33.25,150.5,2.168629
1953-11-01,-33.25,150.0,1.3982259
1953-11-01,-33.25,150.25,1.5376034
1953-11-01,-33.25,150.5,1.8646982
1953-11-02,-33.25,150.0,0.7936682
1953-11-02,-33.25,150.25,0.90454626
1953-11-02,-33.25,150.5,1.150562
1953-11-03,-33.25,150.0,1.5005927
1953-11-03,-33.25,150.25,1.6527017
1953-11-03,-33.25,150.5,1.9664847
1953-11-04,-33.25,150.0,0.78159744
1953-11-04,-33.25,150.25,1.0178156
1953-11-04,-33.25,150.5,1.3942268
1953-11-05,-33.25,150.0,0.50534713
1953-11-05,-33.25,150.25,0.3586582
1953-11-05,-33.25,150.5,0.508569
1953-11-06,-33.25,150.0,0.8849054
1953-11-06,-33.25,150.25,1.0169209
1953-11-06,-33.25,150.5,1.2750638
1953-11-07,-33.25,150.0,0.33967745
1953-11-07,-33.25,150.25,0.5378398
1953-11-07,-33.25,150.5,0.8451904
1953-11-08,-33.25,150.0,0.7704005
1953-11-08,-33.25,150.25,0.92898524
1953-11-08,-33.25,150.5,1.2381408
1953-11-09,-33.25,150.0,1.1778328
1953-11-09,-33.25,150.25,1.305131
1953-11-09,-33.25,150.5,1.5987643
1953-11-10,-33.25,150.0,1.3228501
1953-11-10,-33.25,150.25,1.6051264
1953-11-10,-33.25,150.5,2.0656223
1953-11-11,-33.25,150.0,1.8667984
1953-11-11,-33.25,150.25,2.0414414
1953-11-11,-33.25,150.5,2.232048
1953-11-12,-33.25,150.0,2.1829648
1953-11-12,-33.25,150.25,2.440769
1953-11-12,-33.25,150.5,2.9199712
1953-11-13,-33.25,150.0,2.9337277
1953-11-13,-33.25,150.25,3.1867967
1953-11-13,-33.25,150.5,3.7071342
1953-11-14,-33.25,150.0,3.198965
1953-11-14,-33.25,150.25,3.4067001
1953-11-14,-33.25,150.5,4.017177
1953-11-15,-33.25,150.0,2.450825
1953-11-15,-33.25,150.25,2.7506795
1953-11-15,-33.25,150.5,3.2941303
1953-11-16,-33.25,150.0,2.634822
1953-11-16,-33.25,150.25,2.5974755
1953-11-16,-33.25,150.5,2.3907318
1953-11-17,-33.25,150.0,3.8785067
1953-11-17,-33.25,150.25,4.116273
1953-11-17,-33.25,150.5,4.6548166
1953-11-18,-33.25,150.0,3.4565735
1953-11-18,-33.25,150.25,3.752121
1953-11-18,-33.25,150.5,4.342504
1953-11-19,-33.25,150.0,1.7657207
1953-11-19,-33.25,150.25,1.5870978
1953-11-19,-33.25,150.5,1.3993205
1953-11-20,-33.25,150.0,2.0656612
1953-11-20,-33.25,150.25,1.8937876
1953-11-20,-33.25,150.5,1.8019472
1953-11-21,-33.25,150.0,3.1641567
1953-11-21,-33.25,150.25,3.1435173
1953-11-21,-33.25,150.5,3.458198
1953-11-22,-33.25,150.0,3.0291882
1953-11-22,-33.25,150.25,3.2046895
1953-11-22,-33.25,150.5,3.606801
1953-11-23,-33.25,150.0,1.3512915
1953-11-23,-33.25,150.25,1.4151089
1953-11-23,-33.25,150.5,1.663205
1953-11-24,-33.25,150.0,2.2775521
1953-11-24,-33.25,150.25,2.3686693
1953-11-24,-33.25,150.5,2.6592338
1953-11-25,-33.25,150.0,1.5034792
1953-11-25,-33.25,150.25,1.4905658
1953-11-25,-33.25,150.5,1.4790914
1953-11-26,-33.25,150.0,2.159432
1953-11-26,-33.25,150.25,2.3196733
1953-11-26,-33.25,150.5,2.5408244
1953-11-27,-33.25,150.0,1.4723718
1953-11-27,-33.25,150.25,1.711369
1953-11-27,-33.25,150.5,2.157081
1953-11-28,-33.25,150.0,2.0580683
1953-11-28,-33.25,150.25,2.2808032
1953-11-28,-33.25,150.5,2.7743034
1953-11-29,-33.25,150.0,2.1660678
1953-11-29,-33.25,150.25,2.3171291
1953-11-29,-33.25,150.5,2.7626433
1953-11-30,-33.25,150.0,2.7908885
1953-11-30,-33.25,150.25,2.2298026
1953-11-30,-33.25,150.5,1.8470986
1953-12-01,-33.25,150.0,3.0206237
1953-12-01,-33.25,150.25,2.9903703
1953-12-01,-33.25,150.5,2.8198926
1953-12-02,-33.25,150.0,3.683825
1953-12-02,-33.25,150.25,3.3694823
1953-12-02,-33.25,150.5,2.7732325
1953-12-03,-33.25,150.0,3.8152475
1953-12-03,-33.25,150.25,3.813366
1953-12-03,-33.25,150.5,4.1205044
1953-12-04,-33.25,150.0,3.724561
1953-12-04,-33.25,150.25,3.987337
1953-12-04,-33.25,150.5,4.577342
1953-12-05,-33.25,150.0,3.4147658
1953-12-05,-33.25,150.25,3.4025867
1953-12-05,-33.25,150.5,3.0317893
1953-12-06,-33.25,150.0,2.5386786
1953-12-06,-33.25,150.25,1.9882293
1953-12-06,-33.25,150.5,1.5200218
1953-12-07,-33.25,150.0,2.6139941
1953-12-07,-33.25,150.25,3.031713
1953-12-07,-33.25,150.5,3.5866706
1953-12-08,-33.25,150.0,2.2776825
1953-12-08,-33.25,150.25,2.7606373
1953-12-08,-33.25,150.5,3.2238631
1953-12-09,-33.25,150.0,2.2847242
1953-12-09,-33.25,150.25,2.5075426
1953-12-09,-33.25,150.5,3.0065162
1953-12-10,-33.25,150.0,1.7446387
1953-12-10,-33.25,150.25,1.9783702
1953-12-10,-33.25,150.5,2.5040672
1953-12-11,-33.25,150.0,2.405283
1953-12-11,-33.25,150.25,2.6949756
1953-12-11,-33.25,150.5,2.5731888
1953-12-12,-33.25,150.0,2.51668
1953-12-12,-33.25,150.25,2.4080036
1953-12-12,-33.25,150.5,2.0863895
1953-12-13,-33.25,150.0,3.5256476
1953-12-13,-33.25,150.25,3.7543592
1953-12-13,-33.25,150.5,4.300261
1953-12-14,-33.25,150.0,3.1906118
1953-12-14,-33.25,150.25,3.5968583
1953-12-14,-33.25,150.5,3.8843386
1953-12-15,-33.25,150.0,2.2932372
1953-12-15,-33.25,150.25,1.9397391
1953-12-15,-33.25,150.5,1.7409124
1953-12-16,-33.25,150.0,3.957201
1953-12-16,-33.25,150.25,4.1509295
1953-12-16,-33.25,150.5,4.628649
1953-12-17,-33.25,150.0,2.9653118
1953-12-17,-33.25,150.25,3.1226263
1953-12-17,-33.25,150.5,3.6122363
1953-12-18,-33.25,150.0,4.049999
1953-12-18,-33.25,150.25,4.059476
1953-12-18,-33.25,150.5,3.9768713
1953-12-19,-33.25,150.0,4.5584188
1953-12-19,-33.25,150.25,4.6071773
1953-12-19,-33.25,150.5,5.005318
1953-12-20,-33.25,150.0,5.134255
1953-12-20,-33.25,150.25,5.282293
1953-12-20,-33.25,150.5,5.77448
1953-12-21,-33.25,150.0,4.747701
1953-12-21,-33.25,150.25,4.9695387
1953-12-21,-33.25,150.5,5.4816937
1953-12-22,-33.25,150.0,4.225318
1953-12-22,-33.25,150.25,4.4920554
1953-12-22,-33.25,150.5,5.131671
1953-12-23,-33.25,150.0,0.32844186
1953-12-23,-33.25,150.25,0.27706337
1953-12-23,-33.25,150.5,0.26156676
1953-12-24,-33.25,150.0,2.2877254
1953-12-24,-33.25,150.25,2.5762966
1953-12-24,-33.25,150.5,3.1040685
1953-12-25,-33.25,150.0,2.8068151
1953-12-25,-33.25,150.25,2.7385352
1953-12-25,-33.25,150.5,2.7237997
1953-12-26,-33.25,150.0,2.8150268
1953-12-26,-33.25,150.25,2.9837372
1953-12-26,-33.25,150.5,3.4715152
1953-12-27,-33.25,150.0,3.471596
1953-12-27,-33.25,150.25,3.6939223
1953-12-27,-33.25,150.5,4.2446537
1953-12-28,-33.25,150.0,1.941542
1953-12-28,-33.25,150.25,1.5859053
1953-12-28,-33.25,150.5,1.3440472
1953-12-29,-33.25,150.0,2.9788961
1953-12-29,-33.25,150.25,2.8924742
1953-12-29,-33.25,150.5,2.795251
1953-12-30,-33.25,150.0,3.4102159
1953-12-30,-33.25,150.25,3.3134112
1953-12-30,-33.25,150.5,2.9832382
1953-12-31,-33.25,150.0,2.2602878
1953-12-31,-33.25,150.25,2.4752278
1953-12-31,-33.25,150.5,2.7150273
1954-01-01,-33.25,150.0,0.5419409
1954-01-01,-33.25,150.25,0.31747937
1954-01-01,-33.25,150.5,0.1187973
1954-01-02,-33.25,150.0,0.25740707
1954-01-02,-33.25,150.25,0.15392172
1954-01-02,-33.25,150.5,0.15633345
1954-01-03,-33.25,150.0,0.53277045
1954-01-03,-33.25,150.25,0.5429218
1954-01-03,-33.25,150.5,0.6268717
1954-01-04,-33.25,150.0,0.97179306
1954-01-04,-33.25,150.25,0.87741125
1954-01-04,-33.25,150.5,0.92470956
1954-01-05,-33.25,150.0,2.2036598
1954-01-05,-33.25,150.25,1.7304891
1954-01-05,-33.25,150.5,1.5440944
1954-01-06,-33.25,150.0,0.7443658
1954-01-06,-33.25,150.25,0.6981268
1954-01-06,-33.25,150.5,0.7849628
1954-01-07,-33.25,150.0,0.7616501
1954-01-07,-33.25,150.25,0.7511684
1954-01-07,-33.25,150.5,0.812516
1954-01-08,-33.25,150.0,1.2093112
1954-01-08,-33.25,150.25,0.9175134
1954-01-08,-33.25,150.5,0.9210123
1954-01-09,-33.25,150.0,2.400487
1954-01-09,-33.25,150.25,2.5358477
1954-01-09,-33.25,150.5,2.5538025
1954-01-10,-33.25,150.0,1.8997052
1954-01-10,-33.25,150.25,1.7083176
1954-01-10,-33.25,150.5,1.6564817
1954-01-11,-33.25,150.0,0.50568116
1954-01-11,-33.25,150.25,0.31568754
1954-01-11,-33.25,150.5,0.20414054
1954-01-12,-33.25,150.0,0.5128542
1954-01-12,-33.25,150.25,0.27720594
1954-01-12,-33.25,150.5,0.19168317
1954-01-13,-33.25,150.0,0.99065423
1954-01-13,-33.25,150.25,0.93091714
1954-01-13,-33.25,150.5,0.9844811
1954-01-14,-33.25,150.0,2.0650012
1954-01-14,-33.25,150.25,1.9030081
1954-01-14,-33.25,150.5,1.8268175
1954-01-15,-33.25,150.0,1.3971494
1954-01-15,-33.25,150.25,1.222759
1954-01-15,-33.25,150.5,1.1435398
1954-01-16,-33.25,150.0,1.7630023
1954-01-16,-33.25,150.25,1.5892167
1954-01-16,-33.25,150.5,1.5058788
1954-01-17,-33.25,150.0,1.9588438
1954-01-17,-33.25,150.25,1.9943404
1954-01-17,-33.25,150.5,2.0618856
1954-01-18,-33.25,150.0,1.2262572
1954-01-18,-33.25,150.25,1.2060804
1954-01-18,-33.25,150.5,1.3126872
1954-01-19,-33.25,150.0,2.2246122
1954-01-19,-33.25,150.25,2.1990051
1954-01-19,-33.25,150.5,2.1796408
1954-01-20,-33.25,150.0,1.6479329
1954-01-20,-33.25,150.25,1.7180438
1954-01-20,-33.25,150.5,1.8973491
1954-01-21,-33.25,150.0,2.3974333
1954-01-21,-33.25,150.25,2.3780189
1954-01-21,-33.25,150.5,2.529768
1954-01-22,-33.25,150.0,2.3680935
1954-01-22,-33.25,150.25,2.229323
1954-01-22,-33.25,150.5,2.234014
1954-01-23,-33.25,150.0,1.5106603
1954-01-23,-33.25,150.25,1.4561431
1954-01-23,-33.25,150.5,1.6961974
1954-01-24,-33.25,150.0,2.2897134
1954-01-24,-33.25,150.25,1.9539194
1954-01-24,-33.25,150.5,1.9701178
1954-01-25,-33.25,150.0,2.001153
1954-01-25,-33.25,150.25,2.1177568
1954-01-25,-33.25,150.5,2.3799644
1954-01-26,-33.25,150.0,2.9537444
1954-01-26,-33.25,150.25,2.8564732
1954-01-26,-33.25,150.5,2.8332624
1954-01-27,-33.25,150.0,3.0862927
1954-01-27,-33.25,150.25,3.0120733
1954-01-27,-33.25,150.5,3.1137621
1954-01-28,-33.25,150.0,2.8702254
1954-01-28,-33.25,150.25,2.7512493
1954-01-28,-33.25,150.5,2.870367
1954-01-29,-33.25,150.0,1.8633062
1954-01-29,-33.25,150.25,1.8490027
1954-01-29,-33.25,150.5,1.9286133
1954-01-30,-33.25,150.0,1.3486512
1954-01-30,-33.25,150.25,1.3772038
1954-01-30,-33.25,150.5,1.4791007
1954-01-31,-33.25,150.0,1.5283527
1954-01-31,-33.25,150.25,1.6469939
1954-01-31,-33.25,150.5,1.7907733
1954-02-01,-33.25,150.0,1.8947055
1954-02-01,-33.25,150.25,2.1883812
1954-02-01,-33.25,150.5,2.728995
1954-02-02,-33.25,150.0,1.5131911
1954-02-02,-33.25,150.25,1.6896646
1954-02-02,-33.25,150.5,2.0875928
1954-02-03,-33.25,150.0,1.8095198
1954-02-03,-33.25,150.25,2.0108092
1954-02-03,-33.25,150.5,2.454591
1954-02-04,-33.25,150.0,2.3863707
1954-02-04,-33.25,150.25,2.391882
1954-02-04,-33.25,150.5,2.3488708
1954-02-05,-33.25,150.0,3.0852768
1954-02-05,-33.25,150.25,3.292706
1954-02-05,-33.25,150.5,3.7635007
1954-02-06,-33.25,150.0,1.7505629
1954-02-06,-33.25,150.25,1.5108787
1954-02-06,-33.25,150.5,1.4041401
1954-02-07,-33.25,150.0,2.252417
1954-02-07,-33.25,150.25,1.6540967
1954-02-07,-33.25,150.5,1.7081362
1954-02-08,-33.25,150.0,2.2781172
1954-02-08,-33.25,150.25,2.2178168
1954-02-08,-33.25,150.5,2.3169007
1954-02-09,-33.25,150.0,0.3782195
1954-02-09,-33.25,150.25,0.32781315
1954-02-09,-33.25,150.5,0.30719626
1954-02-10,-33.25,150.0,1.3709245
1954-02-10,-33.25,150.25,1.2975373
1954-02-10,-33.25,150.5,1.2975304
1954-02-11,-33.25,150.0,0.7433225
1954-02-11,-33.25,150.25,0.6138102
1954-02-11,-33.25,150.5,0.6412592
1954-02-12,-33.25,150.0,0.71467364
1954-02-12,-33.25,150.25,0.6856955
1954-02-12,-33.25,150.5,0.8092866
1954-02-13,-33.25,150.0,0.91893697
1954-02-13,-33.25,150.25,0.8423542
1954-02-13,-33.25,150.5,0.8242192
1954-02-14,-33.25,150.0,0.36750913
1954-02-14,-33.25,150.25,0.25111055
1954-02-14,-33.25,150.5,0.12923694
1954-02-15,-33.25,150.0,0.36576128
1954-02-15,-33.25,150.25,0.26784635
1954-02-15,-33.25,150.5,0.24260664
1954-02-16,-33.25,150.0,0.60361505
1954-02-16,-33.25,150.25,0.4194808
1954-02-16,-33.25,150.5,0.41109967
1954-02-17,-33.25,150.0,2.3527837
1954-02-17,-33.25,150.25,2.6388073
1954-02-17,-33.25,150.5,3.2103271
1954-02-18,-33.25,150.0,2.3016315
1954-02-18,-33.25,150.25,2.622742
1954-02-18,-33.25,150.5,3.1991
1954-02-19,-33.25,150.0,1.0221405
1954-02-19,-33.25,150.25,0.9758024
1954-02-19,-33.25,150.5,1.0161601
1954-02-20,-33.25,150.0,0.6391387
1954-02-20,-33.25,150.25,0.57306194
1954-02-20,-33.25,150.5,0.6313555
1954-02-21,-33.25,150.0,0.17242002
1954-02-21,-33.25,150.25,0.100123405
1954-02-21,-33.25,150.5,0.06515837
1954-02-22,-33.25,150.0,1.5971814
1954-02-22,-33.25,150.25,1.6607474
1954-02-22,-33.25,150.5,1.7852683
1954-02-23,-33.25,150.0,3.008775
1954-02-23,-33.25,150.25,2.9640079
1954-02-23,-33.25,150.5,2.591685
1954-02-24,-33.25,150.0,2.2920141
1954-02-24,-33.25,150.25,2.5874872
1954-02-24,-33.25,150.5,2.630114
1954-02-25,-33.25,150.0,1.1982899
1954-02-25,-33.25,150.25,0.99179244
1954-02-25,-33.25,150.5,0.8271669
1954-02-26,-33.25,150.0,1.8549758
1954-02-26,-33.25,150.25,1.9262121
1954-02-26,-33.25,150.5,1.8451552
1954-02-27,-33.25,150.0,0.32399714
1954-02-27,-33.25,150.25,0.23605978
1954-02-27,-33.25,150.5,0.18976021
1954-02-28,-33.25,150.0,1.3458676
1954-02-28,-33.25,150.25,0.994485
1954-02-28,-33.25,150.5,0.8148397
1954-03-01,-33.25,150.0,1.3366638
1954-03-01,-33.25,150.25,1.2502012
1954-03-01,-33.25,150.5,1.1593735
1954-03-02,-33.25,150.0,0.5841589
1954-03-02,-33.25,150.25,0.46805525
1954-03-02,-33.25,150.5,0.48047113
1954-03-03,-33.25,150.0,0.7629709
1954-03-03,-33.25,150.25,0.543239
1954-03-03,-33.25,150.5,0.48314786
1954-03-04,-33.25,150.0,1.6907852
1954-03-04,-33.25,150.25,1.4027333
1954-03-04,-33.25,150.5,1.3407639
1954-03-05,-33.25,150.0,2.2020762
1954-03-05,-33.25,150.25,2.2181797
1954-03-05,-33.25,150.5,2.2102194
1954-03-06,-33.25,150.0,1.9331453
1954-03-06,-33.25,150.25,1.9345131
1954-03-06,-33.25,150.5,2.0097175
1954-03-07,-33.25,150.0,1.9178121
1954-03-07,-33.25,150.25,2.090354
1954-03-07,-33.25,150.5,2.4228094
1954-03-08,-33.25,150.0,2.328816
1954-03-08,-33.25,150.25,2.2673292
1954-03-08,-33.25,150.5,2.2021961
1954-03-09,-33.25,150.0,2.5821762
1954-03-09,-33.25,150.25,2.6693134
1954-03-09,-33.25,150.5,2.9676032
1954-03-10,-33.25,150.0,0.8887017
1954-03-10,-33.25,150.25,0.7597202
1954-03-10,-33.25,150.5,0.73753643
1954-03-11,-33.25,150.0,1.9828786
1954-03-11,-33.25,150.25,1.9771891
1954-03-11,-33.25,150.5,2.004599
1954-03-12,-33.25,150.0,2.0739737
1954-03-12,-33.25,150.25,1.8952773
1954-03-12,-33.25,150.5,2.2206495
1954-03-13,-33.25,150.0,1.1207459
1954-03-13,-33.25,150.25,0.9514717
1954-03-13,-33.25,150.5,0.87204504
1954-03-14,-33.25,150.0,2.17841
1954-03-14,-33.25,150.25,2.0914412
1954-03-14,-33.25,150.5,1.9957776
1954-03-15,-33.25,150.0,3.140488
1954-03-15,-33.25,150.25,3.232472
1954-03-15,-33.25,150.5,3.552404
1954-03-16,-33.25,150.0,2.2480292
1954-03-16,-33.25,150.25,2.3170187
1954-03-16,-33.25,150.5,2.1845727
1954-03-17,-33.25,150.0,1.5088108
1954-03-17,-33.25,150.25,1.1376572
1954-03-17,-33.25,150.5,0.86490226
1954-03-18,-33.25,150.0,3.2041328
1954-03-18,-33.25,150.25,3.250349
1954-03-18,-33.25,150.5,3.4212031
1954-03-19,-33.25,150.0,2.345699
1954-03-19,-33.25,150.25,2.487455
1954-03-19,-33.25,150.5,2.8678946
1954-03-20,-33.25,150.0,1.5235095
1954-03-20,-33.25,150.25,1.6196408
1954-03-20,-33.25,150.5,1.8529844
1954-03-21,-33.25,150.0,2.1596067
1954-03-21,-33.25,150.25,2.149541
1954-03-21,-33.25,150.5,2.2132037
1954-03-22,-33.25,150.0,1.6490271
1954-03-22,-33.25,150.25,1.8590465
1954-03-22,-33.25,150.5,2.2360735
1954-03-23,-33.25,150.0,1.5670693
1954-03-23,-33.25,150.25,1.6486155
1954-03-23,-33.25,150.5,1.8787677
1954-03-24,-33.25,150.0,2.2335446
1954-03-24,-33.25,150.25,2.2735271
1954-03-24,-33.25,150.5,2.4513702
1954-03-25,-33.25,150.0,2.7702246
1954-03-25,-33.25,150.25,2.8629162
1954-03-25,-33.25,150.5,3.1672478
1954-03-26,-33.25,150.0,3.0723412
1954-03-26,-33.25,150.25,2.6619692
1954-03-26,-33.25,150.5,2.4990518
1954-03-27,-33.25,150.0,2.9418058
1954-03-27,-33.25,150.25,2.885046
1954-03-27,-33.25,150.5,2.6769423
1954-03-28,-33.25,150.0,2.5554059
1954-03-28,-33.25,150.25,2.3338964
1954-03-28,-33.25,150.5,2.5680442
1954-03-29,-33.25,150.0,0.77522576
1954-03-29,-33.25,150.25,0.68255126
1954-03-29,-33.25,150.5,0.7095008
1954-03-30,-33.25,150.0,1.1907588
1954-03-30,-33.25,150.25,1.0382586
1954-03-30,-33.25,150.5,0.99028647
1954-03-31,-33.25,150.0,1.2540889
1954-03-31,-33.25,150.25,1.0147303
1954-03-31,-33.25,150.5,0.95330024
1954-04-01,-33.25,150.0,1.7998638
1954-04-01,-33.25,150.25,1.5250782
1954-04-01,-33.25,150.5,1.4072928
1954-04-02,-33.25,150.0,2.9979641
1954-04-02,-33.25,150.25,3.0395086
1954-04-02,-33.25,150.5,3.0312898
1954-04-03,-33.25,150.0,2.508418
1954-04-03,-33.25,150.25,2.5367777
1954-04-03,-33.25,150.5,2.7311301
1954-04-04,-33.25,150.0,2.5305064
1954-04-04,-33.25,150.25,2.319138
1954-04-04,-33.25,150.5,1.9863396
1954-04-05,-33.25,150.0,2.6326272
1954-04-05,-33.25,150.25,2.507745
1954-04-05,-33.25,150.5,2.2817223
1954-04-06,-33.25,150.0,2.757596
1954-04-06,-33.25,150.25,2.6714973
1954-04-06,-33.25,150.5,2.7042072
1954-04-07,-33.25,150.0,2.2879908
1954-04-07,-33.25,150.25,2.4375901
1954-04-07,-33.25,150.5,2.6794217
1954-04-08,-33.25,150.0,2.0922842
1954-04-08,-33.25,150.25,1.8274379
1954-04-08,-33.25,150.5,1.6324965
1954-04-09,-33.25,150.0,1.8169008
1954-04-09,-33.25,150.25,1.3849832
1954-04-09,-33.25,150.5,1.1922734
1954-04-10,-33.25,150.0,1.8046621
1954-04-10,-33.25,150.25,1.5897585
1954-04-10,-33.25,150.5,1.323778
1954-04-11,-33.25,150.0,1.2730254
1954-04-11,-33.25,150.25,1.0042427
1954-04-11,-33.25,150.5,0.84073687
1954-04-12,-33.25,150.0,1.6243116
1954-04-12,-33.25,150.25,1.4099603
1954-04-12,-33.25,150.5,1.2778574
1954-04-13,-33.25,150.0,2.2177465
1954-04-13,-33.25,150.25,1.9580374
1954-04-13,-33.25,150.5,1.7527543
1954-04-14,-33.25,150.0,2.1672928
1954-04-14,-33.25,150.25,2.2057652
1954-04-14,-33.25,150.5,2.3464856
1954-04-15,-33.25,150.0,1.2703698
1954-04-15,-33.25,150.25,1.4306164
1954-04-15,-33.25,150.5,1.6829325
1954-04-16,-33.25,150.0,1.0940769
1954-04-16,-33.25,150.25,1.2297989
1954-04-16,-33.25,150.5,1.4632101
1954-04-17,-33.25,150.0,1.1274009
1954-04-17,-33.25,150.25,1.2519581
1954-04-17,-33.25,150.5,1.4532237
1954-04-18,-33.25,150.0,0.86552566
1954-04-18,-33.25,150.25,0.6894959
1954-04-18,-33.25,150.5,0.5866144
1954-04-19,-33.25,150.0,0.6799704
1954-04-19,-33.25,150.25,0.48080802
1954-04-19,-33.25,150.5,0.38127017
1954-04-20,-33.25,150.0,1.0832428
1954-04-20,-33.25,150.25,0.9730277
1954-04-20,-33.25,150.5,0.9532846
1954-04-21,-33.25,150.0,1.8454714
1954-04-21,-33.25,150.25,1.7586447
1954-04-21,-33.25,150.5,1.5958565
1954-04-22,-33.25,150.0,1.1791427
1954-04-22,-33.25,150.25,1.0996755
1954-04-22,-33.25,150.5,1.0830976
1954-04-23,-33.25,150.0,1.1072233
1954-04-23,-33.25,150.25,1.0164757
1954-04-23,-33.25,150.5,0.9781575
1954-04-24,-33.25,150.0,1.6814432
1954-04-24,-33.25,150.25,1.6490566
1954-04-24,-33.25,150.5,1.6218442
1954-04-25,-33.25,150.0,0.8199377
1954-04-25,-33.25,150.25,0.79229033
1954-04-25,-33.25,150.5,0.93683827
1954-04-26,-33.25,150.0,0.4855454
1954-04-26,-33.25,150.25,0.33124018
1954-04-26,-33.25,150.5,0.27275288
1954-04-27,-33.25,150.0,0.3638879
1954-04-27,-33.25,150.25,0.29415345
1954-04-27,-33.25,150.5,0.40240514
1954-04-28,-33.25,150.0,1.3904312
1954-04-28,-33.25,150.25,1.4226444
1954-04-28,-33.25,150.5,1.4651653
1954-04-29,-33.25,150.0,0.78575706
1954-04-29,-33.25,150.25,0.82553506
1954-04-29,-33.25,150.5,0.9838915
1954-04-30,-33.25,150.0,0.77468437
1954-04-30,-33.25,150.25,0.886445
1954-04-30,-33.25,150.5,1.1122944
1954-05-01,-33.25,150.0,0.86825895
1954-05-01,-33.25,150.25,0.9907686
1954-05-01,-33.25,150.5,1.2176201
1954-05-02,-33.25,150.0,1.21284
1954-05-02,-33.25,150.25,1.1445906
1954-05-02,-33.25,150.5,1.1458573
1954-05-03,-33.25,150.0,1.1785891
1954-05-03,-33.25,150.25,1.1612757
1954-05-03,-33.25,150.5,1.1562822
1954-05-04,-33.25,150.0,0.9591901
1954-05-04,-33.25,150.25,1.0568149
1954-05-04,-33.25,150.5,1.2453489
1954-05-05,-33.25,150.0,1.3040273
1954-05-05,-33.25,150.25,1.3448834
1954-05-05,-33.25,150.5,1.3440554
1954-05-06,-33.25,150.0,1.1519064
1954-05-06,-33.25,150.25,1.2398995
1954-05-06,-33.25,150.5,1.4031712
1954-05-07,-33.25,150.0,0.9024138
1954-05-07,-33.25,150.25,1.0287113
1954-05-07,-33.25,150.5,1.23769
1954-05-08,-33.25,150.0,1.3165572
1954-05-08,-33.25,150.25,1.0759299
1954-05-08,-33.25,150.5,1.0439895
1954-05-09,-33.25,150.0,0.9404842
1954-05-09,-33.25,150.25,0.9430304
1954-05-09,-33.25,150.5,0.92116034
1954-05-10,-33.25,150.0,0.95411026
1954-05-10,-33.25,150.25,0.9947629
1954-05-10,-33.25,150.5,1.0859206
1954-05-11,-33.25,150.0,1.1095073
1954-05-11,-33.25,150.25,0.9681602
1954-05-11,-33.25,150.5,0.9752244
1954-05-12,-33.25,150.0,0.6502808
1954-05-12,-33.25,150.25,0.56877273
1954-05-12,-33.25,150.5,0.57032144
1954-05-13,-33.25,150.0,0.67566246
1954-05-13,-33.25,150.25,0.6502339
1954-05-13,-33.25,150.5,0.6961186
1954-05-14,-33.25,150.0,0.789078
1954-05-14,-33.25,150.25,0.7262131
1954-05-14,-33.25,150.5,0.7296884
1954-05-15,-33.25,150.0,1.1503019
1954-05-15,-33.25,150.25,1.1495949
1954-05-15,-33.25,150.5,1.1450101
1954-05-16,-33.25,150.0,1.0754479
1954-05-16,-33.25,150.25,1.0787442
1954-05-16,-33.25,150.5,1.2022572
1954-05-17,-33.25,150.0,1.1195579
1954-05-17,-33.25,150.25,1.1661065
1954-05-17,-33.25,150.5,1.231863
1954-05-18,-33.25,150.0,0.8691055
1954-05-18,-33.25,150.25,0.9519475
1954-05-18,-33.25,150.5,1.1646144
1954-05-19,-33.25,150.0,0.6595335
1954-05-19,-33.25,150.25,0.76192653
1954-05-19,-33.25,150.5,0.96359146
1954-05-20,-33.25,150.0,0.53815293
1954-05-20,-33.25,150.25,0.6165686
1954-05-20,-33.25,150.5,0.81641185
1954-05-21,-33.25,150.0,0.7760509
1954-05-21,-33.25,150.25,0.8470695
1954-05-21,-33.25,150.5,0.96968657
1954-05-22,-33.25,150.0,0.8680116
1954-05-22,-33.25,150.25,0.8158724
1954-05-22,-33.25,150.5,0.8710799
1954-05-23,-33.25,150.0,0.7207628
1954-05-23,-33.25,150.25,0.67556554
1954-05-23,-33.25,150.5,0.6599932
1954-05-24,-33.25,150.0,0.58917844
1954-05-24,-33.25,150.25,0.5906733
1954-05-24,-33.25,150.5,0.5773859
1954-05-25,-33.25,150.0,0.5107235
1954-05-25,-33.25,150.25,0.37718928
1954-05-25,-33.25,150.5,0.3167714
1954-05-26,-33.25,150.0,0.23281598
1954-05-26,-33.25,150.25,0.116234064
1954-05-26,-33.25,150.5,0.14511538
1954-05-27,-33.25,150.0,0.71229124
1954-05-27,-33.25,150.25,0.51026654
1954-05-27,-33.25,150.5,0.40868616
1954-05-28,-33.25,150.0,0.85279626
1954-05-28,-33.25,150.25,0.74917245
1954-05-28,-33.25,150.5,0.70580673
1954-05-29,-33.25,150.0,1.0246592
1954-05-29,-33.25,150.25,0.9293808
1954-05-29,-33.25,150.5,0.8608619
1954-05-30,-33.25,150.0,0.93708336
1954-05-30,-33.25,150.25,0.8292643
1954-05-30,-33.25,150.5,0.7675997
1954-05-31,-33.25,150.0,1.1757545
1954-05-31,-33.25,150.25,1.0392547
1954-05-31,-33.25,150.5,0.9082693
