local_date,daytime_sampled_max_vpd_kpa,daytime_sampled_min_vpd_kpa,daytime_sampled_mean_vpd_kpa,observations_per_day,sample_time_of_max_local,vpd_smooth_365d_centered_kpa,vpd_smooth_1825d_centered_kpa
1940-01-01,1.1019417,0.5046161,0.8032789,2,1940-01-01 12:00:00+10:00,1.4615637591627777,1.2298350849455102
1940-01-02,1.0760742,0.82124925,0.94866174,2,1940-01-02 12:00:00+10:00,1.4548795867063429,1.22903323341752
1940-01-03,1.3775191,1.2909106,1.3342149,2,1940-01-03 16:00:00+10:00,1.449549203386178,1.228541793836067
1940-01-04,1.9993986,1.8492737,1.9243362,2,1940-01-04 16:00:00+10:00,1.4451467885926206,1.2277123607790674
1940-01-05,0.43387878,0.16377878,0.29882878,2,1940-01-05 16:00:00+10:00,1.440457107947472,1.2269291646865927
1940-01-06,1.6306782,1.1776131,1.4041457,2,1940-01-06 12:00:00+10:00,1.433229533479886,1.2261960613439853
1940-01-07,0.12490344,0.036057908,0.08048067,2,1940-01-07 16:00:00+10:00,1.426207144424398,1.2255106919087364
1940-01-08,0.45903552,0.4192777,0.4391566,2,1940-01-08 12:00:00+10:00,1.4213530396160323,1.2246043701079148
1940-01-09,1.4576985,1.4328624,1.4452804,2,1940-01-09 12:00:00+10:00,1.417411249657576,1.2235090303529017
1940-01-10,1.8129398,1.512115,1.6625273,2,1940-01-10 16:00:00+10:00,1.4147081586221857,1.2226711498389582
1940-01-11,2.6702774,1.7903095,2.2302935,2,1940-01-11 16:00:00+10:00,1.410551084755616,1.2217329239436423
1940-01-12,2.228301,1.5166969,1.872499,2,1940-01-12 16:00:00+10:00,1.4066777597997606,1.2208033087995969
1940-01-13,2.3438737,2.1413715,2.2426226,2,1940-01-13 16:00:00+10:00,1.4028051941822737,1.219911289379202
1940-01-14,2.5743096,2.180217,2.3772633,2,1940-01-14 12:00:00+10:00,1.3996378539168104,1.2190400744390073
1940-01-15,3.4958909,1.7311039,2.6134973,2,1940-01-15 12:00:00+10:00,1.3951938630360636,1.2180675659459306
1940-01-16,0.8234346,0.8120889,0.8177618,2,1940-01-16 16:00:00+10:00,1.3906701265862491,1.2172810675863353
1940-01-17,3.294648,2.8578491,3.0762486,2,1940-01-17 16:00:00+10:00,1.38741410871846,1.216585802797537
1940-01-18,0.8796017,0.274343,0.57697237,2,1940-01-18 12:00:00+10:00,1.383762384802103,1.2157427071914158
1940-01-19,3.4419775,2.5675619,3.0047698,2,1940-01-19 16:00:00+10:00,1.380181286317199,1.2147920170446775
1940-01-20,0.47958055,0.47105125,0.4753159,2,1940-01-20 12:00:00+10:00,1.3768382307031366,1.2140246870210034
1940-01-21,3.4189014,3.088917,3.253909,2,1940-01-21 16:00:00+10:00,1.3723683139960754,1.2132226390053398
1940-01-22,3.3253047,3.2237747,3.2745397,2,1940-01-22 12:00:00+10:00,1.369166621390511,1.2124382644538754
1940-01-23,1.9369675,1.8181362,1.8775518,2,1940-01-23 12:00:00+10:00,1.365655468149883,1.2117071692667465
1940-01-24,2.4415495,1.9685427,2.2050462,2,1940-01-24 16:00:00+10:00,1.3637485405773793,1.2110385237307424
1940-01-25,3.4171295,3.2100418,3.3135858,2,1940-01-25 12:00:00+10:00,1.360289708715706,1.2102019356209843
1940-01-26,4.447933,4.304812,4.3763723,2,1940-01-26 12:00:00+10:00,1.3576568880906472,1.20951717996946
1940-01-27,1.944292,1.7083076,1.8262998,2,1940-01-27 12:00:00+10:00,1.3530942479674326,1.208827324444676
1940-01-28,4.515467,4.1082277,4.3118477,2,1940-01-28 16:00:00+10:00,1.3504474896760217,1.208074455568567
1940-01-29,4.2456737,3.1789703,3.712322,2,1940-01-29 12:00:00+10:00,1.3448178044286383,1.207254539010304
1940-01-30,1.0837377,0.864227,0.97398233,2,1940-01-30 16:00:00+10:00,1.3413996591742308,1.2063176260851798
1940-01-31,0.42534852,0.31889907,0.37212378,2,1940-01-31 16:00:00+10:00,1.3394628328756548,1.2053174597111431
1940-02-01,1.0103778,0.9889023,0.99964,2,1940-02-01 12:00:00+10:00,1.336586313757384,1.2047236582641174
1940-02-02,3.0544035,2.3656633,2.7100334,2,1940-02-02 12:00:00+10:00,1.333149847249652,1.2038613292620215
1940-02-03,1.1856862,0.9812183,1.0834522,2,1940-02-03 16:00:00+10:00,1.331064060261404,1.2026872056197713
1940-02-04,2.2495005,2.0401075,2.144804,2,1940-02-04 16:00:00+10:00,1.3266685380501682,1.201910590140273
1940-02-05,3.1374443,3.1012585,3.1193514,2,1940-02-05 12:00:00+10:00,1.3238700727393868,1.2009835142341645
1940-02-06,1.8560809,0.83374786,1.3449144,2,1940-02-06 16:00:00+10:00,1.3210314834090673,1.200367174393942
1940-02-07,0.8029738,0.6112439,0.70710886,2,1940-02-07 12:00:00+10:00,1.3186669656498866,1.1996164952169517
1940-02-08,0.61579174,0.53942174,0.57760674,2,1940-02-08 12:00:00+10:00,1.3161674334048146,1.1989553384316378
1940-02-09,1.0545012,0.85376364,0.95413244,2,1940-02-09 16:00:00+10:00,1.3127294016985205,1.1981403366887566
1940-02-10,0.39178476,0.3847008,0.38824278,2,1940-02-10 12:00:00+10:00,1.309871399683268,1.197551883158058
1940-02-11,2.5489042,2.250387,2.3996456,2,1940-02-11 12:00:00+10:00,1.30896144712876,1.196766056513816
1940-02-12,1.2736012,1.1523414,1.2129712,2,1940-02-12 12:00:00+10:00,1.307596904238065,1.1961069495607344
1940-02-13,1.2894758,1.1825362,1.236006,2,1940-02-13 16:00:00+10:00,1.305538240325662,1.195587769683614
1940-02-14,1.6346811,1.4732118,1.5539465,2,1940-02-14 16:00:00+10:00,1.3032487718150478,1.1949253582746928
1940-02-15,3.2795694,3.1944885,3.237029,2,1940-02-15 16:00:00+10:00,1.3015802824837075,1.194521837203816
1940-02-16,4.492601,3.394659,3.94363,2,1940-02-16 12:00:00+10:00,1.2987446353555243,1.1940877538619172
1940-02-17,3.0351446,2.5611382,2.7981415,2,1940-02-17 12:00:00+10:00,1.2958070968156274,1.1935839281446534
1940-02-18,1.6070408,1.0122465,1.3096436,2,1940-02-18 12:00:00+10:00,1.2927676243828488,1.192977805697513
1940-02-19,3.9343264,3.442752,3.688539,2,1940-02-19 16:00:00+10:00,1.2895599984531771,1.1926691748711074
1940-02-20,3.4273975,2.8927114,3.1600544,2,1940-02-20 16:00:00+10:00,1.2862505465745926,1.1920922273259342
1940-02-21,0.585024,0.4545399,0.51978195,2,1940-02-21 12:00:00+10:00,1.2821590395437346,1.1921628194569351
1940-02-22,1.1709986,0.96497226,1.0679854,2,1940-02-22 16:00:00+10:00,1.2804597024587874,1.1922077115055734
1940-02-23,1.5797791,1.47305,1.5264146,2,1940-02-23 16:00:00+10:00,1.279484069637828,1.1920699963749115
1940-02-24,1.7667971,1.5432464,1.6550217,2,1940-02-24 16:00:00+10:00,1.2781349734289231,1.1915075893946292
1940-02-25,2.7580624,2.2885802,2.5233212,2,1940-02-25 16:00:00+10:00,1.2776577013756047,1.1908016337557072
1940-02-26,1.4118456,1.3603195,1.3860825,2,1940-02-26 12:00:00+10:00,1.2795358284622056,1.1905528548422537
1940-02-27,3.445508,3.3526838,3.399096,2,1940-02-27 16:00:00+10:00,1.2788145991042257,1.1906198907480334
1940-02-28,1.1423808,1.0230243,1.0827026,2,1940-02-28 12:00:00+10:00,1.278250935352195,1.190817974656475
1940-02-29,3.834821,3.000187,3.4175038,2,1940-02-29 16:00:00+10:00,1.2744997109879146,1.1904543666159466
1940-03-01,2.6174943,1.6699282,2.1437113,2,1940-03-01 16:00:00+10:00,1.2734776544595452,1.1902983924680277
1940-03-02,3.3228104,1.8108121,2.5668113,2,1940-03-02 12:00:00+10:00,1.2724545784294603,1.1898381390333466
1940-03-03,0.72636396,0.6706349,0.69849944,2,1940-03-03 16:00:00+10:00,1.2700476170194392,1.1892979984740033
1940-03-04,0.95521945,0.7444935,0.8498565,2,1940-03-04 12:00:00+10:00,1.2682953550200151,1.1888478402321256
1940-03-05,1.3851318,1.3346652,1.3598986,2,1940-03-05 16:00:00+10:00,1.2667448258231044,1.1885528915581751
1940-03-06,1.3949461,1.0442542,1.2196002,2,1940-03-06 12:00:00+10:00,1.2633520618922287,1.1884643983711052
1940-03-07,1.1973315,1.1540737,1.1757026,2,1940-03-07 12:00:00+10:00,1.2631273819619873,1.1887890615275052
1940-03-08,1.8947185,1.7237062,1.8092124,2,1940-03-08 12:00:00+10:00,1.263928873002529,1.1885812978687866
1940-03-09,2.12737,1.9101791,2.0187745,2,1940-03-09 12:00:00+10:00,1.264796705775527,1.1879614117402473
1940-03-10,0.7211463,0.70966196,0.71540415,2,1940-03-10 12:00:00+10:00,1.267257548454735,1.187537365711565
1940-03-11,0.5918676,0.53797245,0.56492007,2,1940-03-11 12:00:00+10:00,1.2678564729780075,1.1873434096572888
1940-03-12,0.67065984,0.60107714,0.6358685,2,1940-03-12 16:00:00+10:00,1.2674893252844883,1.1870699693605955
1940-03-13,1.3546036,1.322616,1.3386098,2,1940-03-13 12:00:00+10:00,1.267919485183323,1.1870712135374772
1940-03-14,2.353844,2.016436,2.1851401,2,1940-03-14 16:00:00+10:00,1.2690510609536432,1.1874020415524489
1940-03-15,1.1374459,1.1179032,1.1276746,2,1940-03-15 16:00:00+10:00,1.2705792447820248,1.1867511708170493
1940-03-16,1.1645287,1.0220646,1.0932966,2,1940-03-16 12:00:00+10:00,1.2704265149411305,1.1866446310901253
1940-03-17,0.33824876,0.26850024,0.3033745,2,1940-03-17 16:00:00+10:00,1.269071745999071,1.186869564115873
1940-03-18,1.2828559,1.2347527,1.2588043,2,1940-03-18 12:00:00+10:00,1.264503146851292,1.1874879275636767
1940-03-19,2.1651719,1.991137,2.0781546,2,1940-03-19 16:00:00+10:00,1.261690607501401,1.1872180196607915
1940-03-20,2.4999688,1.7412586,2.1206136,2,1940-03-20 12:00:00+10:00,1.260294055466661,1.1872369121007185
1940-03-21,1.497459,1.4819193,1.4896891,2,1940-03-21 16:00:00+10:00,1.2598075447710295,1.1873873677826885
1940-03-22,1.2659677,1.1640145,1.2149911,2,1940-03-22 16:00:00+10:00,1.2592312903849012,1.1876352234233838
1940-03-23,1.5595474,1.4371425,1.4983449,2,1940-03-23 16:00:00+10:00,1.2546535494473745,1.1877325646569905
1940-03-24,2.116079,2.0556037,2.0858414,2,1940-03-24 16:00:00+10:00,1.2506552665473376,1.187816671611008
1940-03-25,2.029072,1.9685704,1.9988213,2,1940-03-25 16:00:00+10:00,1.2491195710578216,1.1875212520478646
1940-03-26,2.0441816,1.584622,1.8144019,2,1940-03-26 16:00:00+10:00,1.2490473313729709,1.187431044028307
1940-03-27,2.962043,2.6316798,2.7968614,2,1940-03-27 16:00:00+10:00,1.2485598728725458,1.1876233293813792
1940-03-28,3.1482446,1.9733062,2.5607753,2,1940-03-28 12:00:00+10:00,1.2478515218529436,1.1874339534966276
1940-03-29,2.0782874,1.7694741,1.9238808,2,1940-03-29 16:00:00+10:00,1.247175982490017,1.1873585633313903
1940-03-30,3.7625349,3.6054904,3.6840127,2,1940-03-30 16:00:00+10:00,1.246970820487203,1.1875671761922777
1940-03-31,3.78364,3.6384828,3.7110615,2,1940-03-31 12:00:00+10:00,1.2438755317867458,1.187374291281334
1940-04-01,2.3272228,2.0404723,2.1838474,2,1940-04-01 16:00:00+10:00,1.2432566540465302,1.1869716573964837
1940-04-02,2.05588,1.3845409,1.7202106,2,1940-04-02 16:00:00+10:00,1.2410201225226576,1.1866624863317876
1940-04-03,1.1537784,1.0427753,1.0982769,2,1940-04-03 16:00:00+10:00,1.2389111755064863,1.1870087726776737
1940-04-04,2.1707828,1.6820011,1.926392,2,1940-04-04 16:00:00+10:00,1.2369416307402432,1.1878319217850266
1940-04-05,0.9138716,0.6047938,0.75933266,2,1940-04-05 12:00:00+10:00,1.2366176535703723,1.189545291552638
1940-04-06,2.5520835,2.1948888,2.373486,2,1940-04-06 16:00:00+10:00,1.237385359369085,1.1901109085415515
1940-04-07,2.9552984,2.6844852,2.819892,2,1940-04-07 12:00:00+10:00,1.2394252203138811,1.1906084972175557
1940-04-08,3.2977476,3.2795813,3.2886643,2,1940-04-08 16:00:00+10:00,1.2427341400039154,1.1907035587889785
1940-04-09,2.3783708,2.1862848,2.2823277,2,1940-04-09 16:00:00+10:00,1.244239322761906,1.1912755032388398
1940-04-10,1.6926556,1.1390222,1.415839,2,1940-04-10 16:00:00+10:00,1.2427912178340734,1.190979237826348
1940-04-11,2.4960291,2.4922874,2.4941583,2,1940-04-11 16:00:00+10:00,1.240615813323939,1.190340211555266
1940-04-12,3.1552722,3.086714,3.1209931,2,1940-04-12 16:00:00+10:00,1.238726668268965,1.189323678351205
1940-04-13,0.595028,0.5396281,0.56732804,2,1940-04-13 16:00:00+10:00,1.2398622336869056,1.1887721695825384
1940-04-14,1.0808963,0.9343486,1.0076225,2,1940-04-14 12:00:00+10:00,1.2436376374721112,1.1880656754956995
1940-04-15,1.3377241,1.1666673,1.2521957,2,1940-04-15 16:00:00+10:00,1.248729412831987,1.1879459971878568
1940-04-16,2.1853788,2.1329105,2.1591446,2,1940-04-16 12:00:00+10:00,1.25439441665543,1.1875983012668327
1940-04-17,0.7629657,0.7249853,0.7439755,2,1940-04-17 16:00:00+10:00,1.2565658972951872,1.1868695559628382
1940-04-18,0.75101656,0.7175944,0.7343055,2,1940-04-18 12:00:00+10:00,1.2587108240043583,1.186636205360359
1940-04-19,0.9542892,0.92041034,0.9373498,2,1940-04-19 16:00:00+10:00,1.2565188039196271,1.1870922757278026
1940-04-20,0.9077802,0.8633844,0.8855823,2,1940-04-20 16:00:00+10:00,1.2545423156521427,1.187898373632771
1940-04-21,1.9760395,1.8441073,1.9100734,2,1940-04-21 16:00:00+10:00,1.2564058063336376,1.1880787686268377
1940-04-22,2.0011876,1.9502001,1.9756938,2,1940-04-22 16:00:00+10:00,1.2565440883828425,1.1880661064995135
1940-04-23,1.949808,1.858203,1.9040055,2,1940-04-23 12:00:00+10:00,1.2612310280217915,1.1878372708083171
1940-04-24,1.9166255,1.8775665,1.8970959,2,1940-04-24 12:00:00+10:00,1.2655103490358652,1.1874212253695495
1940-04-25,2.3249927,2.0320911,2.178542,2,1940-04-25 12:00:00+10:00,1.2645016137335523,1.1868630553901935
1940-04-26,1.3649961,0.9606881,1.162842,2,1940-04-26 12:00:00+10:00,1.2642102485466562,1.1863980843731723
1940-04-27,0.5091378,0.28909722,0.39911753,2,1940-04-27 12:00:00+10:00,1.264384729936719,1.1864073657466876
1940-04-28,0.47862712,0.44118023,0.45990366,2,1940-04-28 16:00:00+10:00,1.2641056440151808,1.1862356926546689
1940-04-29,0.30845144,0.24361734,0.27603438,2,1940-04-29 16:00:00+10:00,1.2650906353547478,1.1862304270901003
1940-04-30,0.9988642,0.8245352,0.91169965,2,1940-04-30 16:00:00+10:00,1.2634752267608942,1.1864338073643268
1940-05-01,0.2366006,0.14200167,0.18930113,2,1940-05-01 12:00:00+10:00,1.2640998005425852,1.1868553324350348
1940-05-02,0.73135734,0.43424818,0.5828028,2,1940-05-02 12:00:00+10:00,1.264762820450009,1.186683228413084
1940-05-03,0.460454,0.27962995,0.37004197,2,1940-05-03 12:00:00+10:00,1.2686035904570732,1.1856017183093537
1940-05-04,0.65373594,0.5835987,0.6186673,2,1940-05-04 12:00:00+10:00,1.2706876712387083,1.1850704353189558
1940-05-05,0.64401513,0.45946538,0.5517403,2,1940-05-05 12:00:00+10:00,1.272780302936187,1.185113350165423
1940-05-06,0.5873589,0.56474876,0.57605386,2,1940-05-06 16:00:00+10:00,1.273644315265722,1.1848917387388251
1940-05-07,0.6844468,0.6381685,0.6613077,2,1940-05-07 16:00:00+10:00,1.2751359411545338,1.184485388334948
1940-05-08,0.7608474,0.69018954,0.72551847,2,1940-05-08 16:00:00+10:00,1.2746459980438376,1.1834879509279796
1940-05-09,0.20299383,0.1786617,0.19082776,2,1940-05-09 12:00:00+10:00,1.2763523515552664,1.182956201704523
1940-05-10,0.64443135,0.47943398,0.5619327,2,1940-05-10 16:00:00+10:00,1.2788951285302448,1.182755651464105
1940-05-11,0.6941946,0.5137135,0.6039541,2,1940-05-11 16:00:00+10:00,1.2848502491262688,1.1830394247794789
1940-05-12,0.69479614,0.5623842,0.62859017,2,1940-05-12 12:00:00+10:00,1.2901838653380908,1.1832324711641555
1940-05-13,0.51924235,0.29802966,0.408636,2,1940-05-13 12:00:00+10:00,1.2952969816242217,1.1837716640835096
1940-05-14,0.12791848,0.054117758,0.09101812,2,1940-05-14 12:00:00+10:00,1.2971575601196816,1.1834401535297234
1940-05-15,0.34803012,0.30968022,0.32885516,2,1940-05-15 16:00:00+10:00,1.301839356410241,1.1840060255196982
1940-05-16,0.8008876,0.79994583,0.8004167,2,1940-05-16 16:00:00+10:00,1.3025245426170131,1.18397995375285
1940-05-17,1.1228304,1.0554035,1.0891169,2,1940-05-17 12:00:00+10:00,1.301555220107548,1.1832038076461426
1940-05-18,0.80825377,0.6752499,0.7417518,2,1940-05-18 12:00:00+10:00,1.298144174350942,1.1825618327938223
1940-05-19,0.40108618,0.30776677,0.35442647,2,1940-05-19 16:00:00+10:00,1.2974157257711294,1.182607709712565
1940-05-20,0.49558493,0.36001697,0.42780095,2,1940-05-20 16:00:00+10:00,1.299053410835126,1.183460217286768
1940-05-21,0.2150609,0.14244647,0.17875369,2,1940-05-21 12:00:00+10:00,1.3003478262021586,1.1845133341097784
1940-05-22,0.5981815,0.5864864,0.5923339,2,1940-05-22 16:00:00+10:00,1.3017207004703009,1.1852338551654
1940-05-23,0.5504057,0.37665868,0.46353218,2,1940-05-23 12:00:00+10:00,1.3070575180092106,1.1859113094564455
1940-05-24,0.579959,0.53455704,0.557258,2,1940-05-24 12:00:00+10:00,1.311352814214492,1.1866198216812542
1940-05-25,0.90929693,0.700365,0.80483097,2,1940-05-25 12:00:00+10:00,1.3153828184642806,1.1868773921083005
1940-05-26,0.7497199,0.39388847,0.57180417,2,1940-05-26 12:00:00+10:00,1.316895503245045,1.186547355146813
1940-05-27,0.49188605,0.3329624,0.4124242,2,1940-05-27 12:00:00+10:00,1.3202629387604468,1.1863611380191836
1940-05-28,0.31522968,0.31360552,0.3144176,2,1940-05-28 16:00:00+10:00,1.3175255005498308,1.186824021113968
1940-05-29,0.663662,0.5133895,0.5885258,2,1940-05-29 12:00:00+10:00,1.3158277317387872,1.1866422559103091
1940-05-30,0.89975184,0.667968,0.7838599,2,1940-05-30 12:00:00+10:00,1.3195116685720178,1.1870844113830608
1940-05-31,0.6006395,0.57572055,0.58818007,2,1940-05-31 12:00:00+10:00,1.3221039908776384,1.1874048420555428
1940-06-01,0.82112026,0.68886906,0.75499463,2,1940-06-01 12:00:00+10:00,1.3208914885992435,1.1883045594763235
1940-06-02,0.90272564,0.70261663,0.80267113,2,1940-06-02 12:00:00+10:00,1.319070640175293,1.1895290371371297
1940-06-03,0.27196002,0.25494358,0.2634518,2,1940-06-03 16:00:00+10:00,1.3187586731700232,1.1896308427868585
1940-06-04,0.4694545,0.4679092,0.46868184,2,1940-06-04 16:00:00+10:00,1.3232714362089804,1.189684612448903
1940-06-05,0.82026607,0.6735766,0.7469213,2,1940-06-05 12:00:00+10:00,1.3212316007433036,1.1901806294944195
1940-06-06,0.9536631,0.73374087,0.84370196,2,1940-06-06 12:00:00+10:00,1.319353433150579,1.1896431419084492
1940-06-07,1.0107666,0.84961796,0.9301923,2,1940-06-07 12:00:00+10:00,1.3207798800554094,1.1890017703883384
1940-06-08,0.45667315,0.41043505,0.4335541,2,1940-06-08 12:00:00+10:00,1.325612939523849,1.1893833352195502
1940-06-09,0.5770106,0.46836972,0.5226902,2,1940-06-09 12:00:00+10:00,1.3323735029330754,1.1895811663617668
1940-06-10,0.6086467,0.57685333,0.59275,2,1940-06-10 12:00:00+10:00,1.338032174877129,1.1890186808155276
1940-06-11,0.7084282,0.5626338,0.635531,2,1940-06-11 12:00:00+10:00,1.3384588434428408,1.1894848053703129
1940-06-12,0.4621178,0.3142139,0.38816583,2,1940-06-12 12:00:00+10:00,1.3404488363060991,1.189609577085608
1940-06-13,0.56915087,0.5264547,0.5478028,2,1940-06-13 12:00:00+10:00,1.3385954873062005,1.189268159863393
1940-06-14,0.8760888,0.79198056,0.8340347,2,1940-06-14 12:00:00+10:00,1.3390364391065537,1.1884881279877075
1940-06-15,1.1317526,0.9101073,1.0209299,2,1940-06-15 12:00:00+10:00,1.3418067182416902,1.1881034988262609
1940-06-16,1.2645463,1.1438518,1.2041991,2,1940-06-16 12:00:00+10:00,1.3455935094399112,1.1884215123977304
1940-06-17,0.5749876,0.5423277,0.55865765,2,1940-06-17 16:00:00+10:00,1.3424418647362295,1.1883656376245657
1940-06-18,0.2974049,0.28389007,0.29064748,2,1940-06-18 12:00:00+10:00,1.343253730267117,1.1881081513989915
1940-06-19,0.40701398,0.27607766,0.34154582,2,1940-06-19 12:00:00+10:00,1.346657268618558,1.18805278737497
1940-06-20,0.60300636,0.5637441,0.5833752,2,1940-06-20 16:00:00+10:00,1.352877268578205,1.1887174220403445
1940-06-21,0.642353,0.5679458,0.6051494,2,1940-06-21 12:00:00+10:00,1.359199410320168,1.188649446433968
1940-06-22,0.5661166,0.5204391,0.54327786,2,1940-06-22 12:00:00+10:00,1.360033640930994,1.1876216318490906
1940-06-23,0.71171504,0.64555687,0.67863595,2,1940-06-23 12:00:00+10:00,1.3632462407652737,1.1873014744845831
1940-06-24,0.660058,0.5909851,0.62552154,2,1940-06-24 12:00:00+10:00,1.366212055898745,1.1880549665305915
1940-06-25,0.4327015,0.31829768,0.3754996,2,1940-06-25 12:00:00+10:00,1.369166664654664,1.1885883148692895
1940-06-26,0.44418016,0.26995695,0.35706854,2,1940-06-26 12:00:00+10:00,1.3766698501797183,1.1880570091879628
1940-06-27,0.22760867,0.09188191,0.15974529,2,1940-06-27 12:00:00+10:00,1.385654250897694,1.1883328966856153
1940-06-28,0.15101498,0.13786447,0.14443973,2,1940-06-28 16:00:00+10:00,1.391295019002086,1.1894862578231704
1940-06-29,0.5694394,0.39359364,0.48151654,2,1940-06-29 16:00:00+10:00,1.394660001512894,1.1911035542285169
1940-06-30,0.29480383,0.26709506,0.28094944,2,1940-06-30 16:00:00+10:00,1.3923244566994382,1.1910698321865876
1940-07-01,0.60017747,0.5698882,0.5850328,2,1940-07-01 12:00:00+10:00,1.3922317908847168,1.191197180920642
1940-07-02,0.23167603,0.16023214,0.19595408,2,1940-07-02 12:00:00+10:00,1.3951411693675877,1.1908605078151993
1940-07-03,0.46875867,0.27579322,0.37227595,2,1940-07-03 16:00:00+10:00,1.3989669328478918,1.1904293142875475
1940-07-04,0.63070005,0.58422595,0.607463,2,1940-07-04 12:00:00+10:00,1.3986171855297806,1.190734969308678
1940-07-05,0.5681765,0.45112196,0.5096492,2,1940-07-05 16:00:00+10:00,1.394752023052679,1.1914017905080327
1940-07-06,0.08167311,0.04252247,0.062097788,2,1940-07-06 12:00:00+10:00,1.39828920925725,1.191043946047906
1940-07-07,0.105998,0.06344005,0.084719025,2,1940-07-07 16:00:00+10:00,1.3999797975159671,1.1908074687856784
1940-07-08,0.50392723,0.44362643,0.47377682,2,1940-07-08 16:00:00+10:00,1.4055369792531611,1.1911034779935843
1940-07-09,0.66847116,0.5955682,0.63201964,2,1940-07-09 12:00:00+10:00,1.4103732482007103,1.1922642775141683
1940-07-10,0.8984178,0.85783976,0.87812877,2,1940-07-10 12:00:00+10:00,1.4118419798065538,1.194011736724465
1940-07-11,0.6123929,0.5910761,0.6017345,2,1940-07-11 12:00:00+10:00,1.4096363411170163,1.19508636861753
1940-07-12,0.65912604,0.60400844,0.63156724,2,1940-07-12 12:00:00+10:00,1.403157081403961,1.197537744787453
1940-07-13,0.65152746,0.6161613,0.6338444,2,1940-07-13 12:00:00+10:00,1.399321443638573,1.199222295166455
1940-07-14,0.7820065,0.7359662,0.75898635,2,1940-07-14 12:00:00+10:00,1.3986303197806829,1.2016413563733
1940-07-15,0.52417165,0.48536715,0.5047694,2,1940-07-15 12:00:00+10:00,1.3941913967875583,1.2043457060365377
1940-07-16,0.49949405,0.45694193,0.478218,2,1940-07-16 16:00:00+10:00,1.3875944079397475,1.2062148378868294
1940-07-17,0.7427226,0.6593031,0.70101285,2,1940-07-17 12:00:00+10:00,1.3907193873638977,1.207652856066025
1940-07-18,0.6570693,0.57883996,0.6179546,2,1940-07-18 12:00:00+10:00,1.3885907666936312,1.2084691476356573
1940-07-19,0.6639616,0.57261574,0.61828864,2,1940-07-19 16:00:00+10:00,1.3893252543186487,1.2093736258998968
1940-07-20,0.70488405,0.6768606,0.6908723,2,1940-07-20 16:00:00+10:00,1.3830537665992566,1.2101819351594727
1940-07-21,0.46944514,0.40779367,0.4386194,2,1940-07-21 16:00:00+10:00,1.3887903582355747,1.2112217442429052
1940-07-22,0.719223,0.69794863,0.70858586,2,1940-07-22 16:00:00+10:00,1.386959971773298,1.2127365360001443
1940-07-23,0.6493802,0.6180382,0.6337092,2,1940-07-23 16:00:00+10:00,1.3801309335517558,1.2146319005873485
1940-07-24,0.9728284,0.94298935,0.95790887,2,1940-07-24 16:00:00+10:00,1.377676084413104,1.2138124068154352
1940-07-25,0.64777035,0.64533764,0.646554,2,1940-07-25 12:00:00+10:00,1.3740386327447958,1.2141002164487795
1940-07-26,0.812663,0.7577774,0.7852202,2,1940-07-26 12:00:00+10:00,1.3656257809637344,1.2145803995788031
1940-07-27,0.4040651,0.37084183,0.38745347,2,1940-07-27 12:00:00+10:00,1.3584205680309909,1.21519131306725
1940-07-28,0.797275,0.7706013,0.78393817,2,1940-07-28 16:00:00+10:00,1.358448521139687,1.2160696452458633
1940-07-29,0.1625839,0.1604773,0.1615306,2,1940-07-29 16:00:00+10:00,1.349011212566944,1.2172044627426502
1940-07-30,0.620171,0.5786155,0.59939325,2,1940-07-30 12:00:00+10:00,1.3391136401932533,1.2186216956287874
1940-07-31,0.92885566,0.56931,0.7490828,2,1940-07-31 12:00:00+10:00,1.338242284463693,1.2203932425537043
1940-08-01,0.72388774,0.6782255,0.7010566,2,1940-08-01 16:00:00+10:00,1.34188020904995,1.2206391078472918
1940-08-02,0.597746,0.5350228,0.56638443,2,1940-08-02 16:00:00+10:00,1.3422565452652435,1.2213399356657502
1940-08-03,0.88261986,0.85673213,0.869676,2,1940-08-03 12:00:00+10:00,1.3406056174472587,1.2232554575373875
1940-08-04,0.37723574,0.30599526,0.3416155,2,1940-08-04 12:00:00+10:00,1.3402126964436818,1.225729710379561
1940-08-05,0.7166031,0.61536455,0.6659838,2,1940-08-05 16:00:00+10:00,1.3357665193203376,1.2279545599734822
1940-08-06,0.702219,0.6240769,0.6631479,2,1940-08-06 16:00:00+10:00,1.3331413446019773,1.2274969959908242
1940-08-07,0.8008376,0.6679752,0.73440635,2,1940-08-07 12:00:00+10:00,1.3306149271048913,1.2287608683463054
1940-08-08,0.76627034,0.6690864,0.71767837,2,1940-08-08 16:00:00+10:00,1.3311779351062971,1.2306840734717428
1940-08-09,0.5529244,0.39694867,0.47493654,2,1940-08-09 12:00:00+10:00,1.3325167685951271,1.2322353956493264
1940-08-10,0.67539495,0.56517535,0.62028515,2,1940-08-10 16:00:00+10:00,1.3338651935327543,1.2327230257437551
1940-08-11,1.106042,1.0591086,1.0825753,2,1940-08-11 12:00:00+10:00,1.338822217326458,1.2320717736434283
1940-08-12,1.0019393,0.9435818,0.97276056,2,1940-08-12 12:00:00+10:00,1.3333582672150168,1.2333175087128103
1940-08-13,0.84233886,0.82835037,0.8353446,2,1940-08-13 12:00:00+10:00,1.332661832175026,1.2345565636658644
1940-08-14,0.7858289,0.65648574,0.7211573,2,1940-08-14 16:00:00+10:00,1.330925159401273,1.235515724637818
